"text","text_en","cmp_code","eu_code"
".Η σοσιαλδημοκρατία αντιπαραβάλει σε αυτήν τη συντηρητική πολιτική που ευνοεί τα συμφέροντα των ήδη προνομιούχων, την σημασία της φορολογικής δικαιοσύνης ιδιαίτερα μάλιστα σε μια περίοδο αυξημένων κοινωνικών ανισοτήτων και κινδύνου μαζικής φτωχοποίησης.","Social democracy contrasts this conservative policy, which favours the interests of the already privileged, with the importance of tax fairness, especially at a time of increased social inequalities and the risk of massive impoverishment.","503",NA
"Για αυτό αντιπροτείνει μια διαφορετική προσέγγιση τόσο στη φορολογία του εισοδήματος όσο και της περιουσίας των φυσικών προσώπων και ειδικά αυτών με μεγάλο πλούτο με στόχο την στήριξη ενός αποτελεσματικού αναδιανεμητικού κοινωνικού κράτους και της στοχευμένης αναπτυξιακής πολιτικής.Η εστίαση στη φορολογία των φυσικών προσώπων είναι αυτονόητη γιατί αυτά είναι εν τέλει τα πραγματικά υποκείμενα του φόρου.","It therefore proposes a different approach to both income and property taxation of individuals, especially those with great wealth, with the aim of supporting an effective redistributive welfare state and targeted development policy.The focus on the taxation of individuals is self-evident because they are, after all, the real taxpayers.","408",NA
"Ακόμα και όταν είναι ιδιοκτήτες νομικών προσώπων, αργά η γρήγορα, σε αυτά καταλήγει η περιουσία και το εισόδημα των νομικών προσώπων.Στο επίπεδο του εισοδήματος φυσικών προσώπων, πρέπει να υιοθετηθούν εκ νέου, όπως έγινε το 2010, κατά το δυνατόν όσο πιο συμπεριληπτικές προοδευτικές κλίμακες φορολογίας με κλιμάκια, που θα εφαρμόζονται για τα εισοδήματα από διάφορες πηγές - έστω και αν διατηρηθεί η χωριστή φορολογική προσμέτρηση.","Even when they are the owners of legal persons, sooner or later, they will end up with the property and income of legal persons.At the level of personal income, progressive tax scales should be re-adopted, as was done in 2010, as inclusive as possible, with progressive tax scales with brackets, applied to income from different sources - even if separate tax assessment is maintained.","408",NA
"Παράλληλα, θεωρούμε αναγκαία την κατάργηση της εισφοράς αλληλεγγύης, του τέλους επιτηδεύματος, του χαρτοσήμου και της προκαταβολής φόρου αλλά επίσης ότι χρειάζεται πολύ πιο σοβαρή και αυστηρή στόχευση των τεκμηρίων διαβίωσης.","At the same time, we consider it necessary to abolish the solidarity levy, the business tax, the stamp duty and the advance tax, but also that much more serious and strict targeting of the presumptions of living is needed.","408",NA
"Ωστόσο αυτή είναι μόνο η μια πλευρά του νομίσματος της φορολογικής δικαιοσύνης.","However, this is only one side of the coin of tax justice.","408",NA
"Απαιτείται αντίστοιχη προσέγγιση και στην έκφανση της φορολόγησης της καθαρής περιουσίας των φυσικών προσώπων.","A similar approach is required in the taxation of the net worth of individuals.","408",NA
"(β) Φορολογία μερισμάτων και δωρεών","(b) Taxation of dividends and donations","H",NA
"Είναι χρέος μας να μιλήσουμε για αναγκαίες αυξήσεις της φορολογίας των κερδών και των μερισμάτων, της φορολόγησης των γονικών παροχών, της σύγκλισης της φορολογικής μεταχείρισης κάθε είδους εισοδήματος ανεξαρτήτως πηγής, κλπ. Ως πρώτο βήμα για τα μερίσματα, προτείνουμε να ισχύσεί:","It is our duty to talk about necessary increases in the taxation of profits and dividends, the taxation of parental gifts, the convergence of the tax treatment of all types of income regardless of source, etc. As a first step for dividends, we propose that:","408",NA
"Τριπλασιασμός του συντελεστή φορολογίας μερισμάτων από 5% σε 15% με εφαρμογή στην διανομή κερδών χρήσης 2022.","Tripling the dividend tax rate from 5% to 15%, applicable to the distribution of profits for the fiscal year 2022.","408",NA
"Σταδιακή σύγκλιση της φορολογίας με τα κλιμάκια που ισχύουν για την φορολογία εισοδήματος από μισθωτές υπηρεσίες, αλλά με χωριστό υπολογισμό ανά πηγή.","Gradual convergence of the tax rate with the brackets applicable to income tax on salaries and wages, but with separate calculation per source.","408",NA
"Πέρα από τη φορολόγηση μερισμάτων υπάρχει βεβαίως και το ζήτημα της φορολόγησης της κληρονομιάς και των δωρεών.","In addition to dividend taxation, there is of course the issue of taxation of inheritance and donations.","408",NA
"Η συζήτηση γύρω από την αντιμετώπιση της κληρονομιάς αναζωογονήθηκε τα τελευταία χρόνια στη δημόσια σφαίρα μέσα από το έργο ορισμένων οικονομολόγων (όπως ενδεικτικά του Thomas Piketty).","The debate on the treatment of inheritance has been revived in the public sphere in recent years through the work of a number of economists (including Thomas Piketty).","408",NA
"Σύμφωνα με την έκθεση του ΟΟΣΑ που δημοσιεύτηκε τον Μάιο του 2021 η φορολογία κληρονομιάς και δωρεών, που αντιστοιχεί μεσοσταθμικά μόλις στο 0,5% του συνόλου των φορολογικών εσόδων των χωρών του ΟΟΣΑ, μπορεί να χρησιμοποιηθεί για να αυξήσει, τα δημόσια έσοδα, με αναπτυξιακά φιλικό και κοινωνικά δίκαιο τρόπο και μάλιστα αποφεύγοντας κάποιες από τις στρεβλώσεις της αύξησης άλλων τύπων φορολογίας.","According to the OECD report published in May 2021, inheritance and gift taxes, which represent on average only 0.5% of total tax revenues in OECD countries, can be used to increase public revenues in a development-friendly and socially equitable way, while avoiding some of the distortions of raising other types of taxes.","408",NA
"Ειδικά η Ελλάδα σύμφωνα με την ως άνω έκθεση κατατάσσονταν, βάσει των στοιχείων έτους 2019, 8η από το τέλος σε έσοδα από φόρο κληρονομιάς και δωρεών από 24 χώρες του ΟΟΣΑ.","In particular, according to the above report, Greece was ranked, based on 2019 data, 8th from the bottom in terms of inheritance and gift tax revenues out of 24 OECD countries.","408",NA
"Γ ια αυτό και η επιλογή της Νέας Δημοκρατίας για αύξηση του αφορολόγητου στις δωρεές περιουσίας σε κάθε τέκνο έως 800.000 ευρώ καταδεικνύει πόσο παράταιρη είναι σύμφωνα με τις διεθνείς οικονομικές νόρμες.","For this reason, the New Democracy's choice to increase the tax-free amount on gifts of property to each child up to 800,000 euros demonstrates how incongruous it is according to international economic norms.","305.1",NA
"Η αύξηση των φορολογικών εσόδων από την κληρονομιά και τις δωρεές, σύμφωνα και με τις κατευθυντήριες γραμμές του ΟΟΣΑ μπορεί να συμβάλει θετικά στους στόχους του κρατικού προϋπολογισμού και στη διασφάλιση της φορολογικής δικαιοσύνης.","Increasing tax revenues from inheritance and donations, in line with OECD guidelines, can make a positive contribution to the state budget objectives and to ensuring tax fairness.","408",NA
"Ωστόσο σημειώνεται ότι τόσο η επιβολή στη φορολογία του καθαρού πλούτου όσο και η φορολογία στην κληρονομιά πιθανώς να επιφέρουν σημαντικές αλλαγές στις οικονομικές αποφάσεις των νοικοκυριών και κατ’ επέκταση των επιχειρήσεων και για αυτό κρίνεται ότι πρέπει να θεσπιστούν και να εφαρμοστούν στο πλαίσιο ενός μεσοπρόθεσμου προγράμματος για να αξιολογείται σταδιακά η εξέλιξη και η αποδοτικότητα τους.","However, it is noted that both the imposition on the taxation of net wealth and inheritance taxes are likely to bring about significant changes in the financial decisions of households and, by extension, businesses, and it is therefore considered that they should be introduced and implemented as part of a medium-term programme to gradually assess their evolution and effectiveness.","408",NA
"Ως πρώτο βήμα προτείνουμε:","As a first step we propose:","408",NA
"Περιορισμός του ορίου αφορολόγητων γονικών παροχών στις 400.00 ευρώ ανά διαθέτη κληρονομιάς έως το αθροιστικό ποσόν 800.000 Ευρώ ανά δικαιούχο κληρονόμο σε περίπτωση ύπαρξης πολλών μεταβιβάσεων.","Limitation of the limit of tax-free parental transfers to 400,00 Euros per testator of an inheritance up to the cumulative amount of 800,000 Euros per beneficiary heir in case of multiple transfers.","408",NA
"Επαναφορά των προγενέστερων συντελεστών φορολογίας για υψηλότερες αξίες.","Restoration of previous tax rates for higher values.","408",NA
"(γ) Φορολόγηση καθαρού μεγάλου πλούτου","(c) Taxation of net great wealth","H",NA
"Στη δημόσια συζήτηση παγκοσμίως, η σοσιαλδημοκρατική προσέγγιση που κερδίζει έδαφος είναι η φορολόγηση του καθαρού μεγάλου πλούτου (δηλ. περιουσία μείον τον δανεισμό), με βάση την συνολική αξία όλων των περιουσιακών στοιχείων (χρηματοοικονομικών και μη-χρηματοοικονομικών).","In public debate worldwide, the social democratic approach gaining ground is the taxation of net great wealth (i.e. property less borrowing) based on the total value of all assets (financial and non-financial).","408",NA
"Βεβαίως, για να έχει πιθανότητες να εφαρμοστεί αποτελεσματικά αυτό το σύστημα, πρέπει να υπάρξει μεγαλύτερη περιουσιακή διαφάνεια, λόγω των κενών που υπάρχουν σήμερα στο περιουσιολόγιο, το κτηματολόγιο και γενικότερα στην καταγραφή του συνόλου της κινητής και ακίνητης περιουσίας.","Of course, for this system to have a chance of being effectively implemented, there must be greater transparency of property, because of the gaps that currently exist in the property register, the land register and, more generally, in the recording of all movable and immovable property.","408",NA
"Πέοαν από τις όοοολονίες που επιβάλλονται στα πεοιουσιακά στοιχεία σε εθνικό επίπεδο, σημαντικό ρόλο παίζει σήμερα και η συμμετοχή κάθε κράτους σε διακρατικές συνεργασίες και πρωτοβουλίες για τον εντοπισμό περιουσιακών στοιχείων στην αλλοδαπή.","In addition to the obligations imposed on assets at national level, the participation of each State in transnational cooperation and initiatives to identify assets abroad also plays an important role today.","408",NA
"Ήδη μια σειρά από διακρατικές πρωτοβουλίες υπό την εποπτεία διεθνών οργανισμών προχωρούν στον εντοπισμό και την αντιμετώπιση αυτών των προβλημάτων και συχνά επιβάλουν σημαντική φορολογία στους πολυεθνικούς κολοσσούς.","Already a number of transnational initiatives under the supervision of international organisations are proceeding to identify and address these problems and often impose significant taxes on multinational giants.","408",NA
"Μια άλλη κατεύθυνση πολιτικής με στόχο να μειώσει τα κίνητρα απόκρυψης πλούτου σε φορολογικούς παραδείσους προωθεί την φορολογία από κάθε κράτος σε εκείνο το τμήμα προστιθέμενης αξίας που παράγεται σε κάθε χώρα.","Another policy direction aimed at reducing the incentives to hide wealth in tax havens promotes taxation by each state on that part of value added produced in each country.","408",NA
"Όπως έδειξαν οι αποκαλύψεις φορολογικών παραδείσων που δημοσιεύτηκαν τα προηγούμενα χρόνια, υπάρχει σημαντικός αριθμός πλουσίων Ελλήνων που καταφεύγει στις δόλιες πρακτικές αποφυγής φορολογίας, στερώντας έτσι την ελληνική Πολιτεία από σημαντικούς πόρους.","As the revelations of tax havens published in previous years have shown, there is a significant number of wealthy Greeks who resort to fraudulent tax avoidance practices, thus depriving the Greek State of significant resources.","408",NA
"Στόχος του ΠΑΣΟΚ-Κινήματος Αλλαγής είναι η συμμετοχή σε όλες τις διεθνείς πρωτοβουλίες εντοπισμού και αποκάλυψης κρυφού πλούτου και η επιβολή του αναλογούντος φόρου σε επίπεδα παρόμοια με αυτά που επικρατούν σε άλλες ανεπτυγμένες χώρες.","The PASOK-Charity Movement aims to participate in all international initiatives to identify and disclose hidden wealth and to impose the appropriate tax at levels similar to those prevailing in other developed countries.","408",NA
"Τα έσοδα από την καταπολέμηση της φοροδιαφυγής θα μπορούσαν έτσι να χρηματοδοτήσουν μια σειρά από κοινωνικές πολιτικές μείωσης των ανισοτήτων, αλλά επίσης και μείωσης άλλων φόρων οι οποίοι σήμερα βρίσκονται σε δυσβάστακτα υψηλά επίπεδα.","The revenues from the fight against tax evasion could thus finance a range of social policies to reduce inequalities, but also to reduce other taxes which are currently at unsustainably high levels.","408",NA
"(δ) Εντοπισμός μεγάλου πλούτου","(d) Identifying great wealth","H",NA
"Έως τώρα το εγχείρημα δεν προχωρούσε με την πρόφαση τις τεχνικές και νομικές προκλήσεις στην εκτίμηση της καθαρής αξίας της ιδιωτικής περιουσίας των Ελλήνων, καθώς και στο γεγονός ότι ένα μέρος αυτής της περιουσίας παραμένει αδήλωτο στο εξωτερικό.","So far, the project has not proceeded under the pretext of technical and legal challenges in estimating the net worth of the private wealth of Greeks, and the fact that part of this wealth remains undeclared abroad.","408",NA
"Ωστόσο η περιουσία μπορεί να κρυφτεί αλλά όχι επ’ αόριστο και σίγουρα όχι όταν πρέπει να κληρονομηθεί, οπότε μπορεί να ελεγχθεί αλλά και να φορολογηθεί αναδρομικά.","However, property can be hidden but not indefinitely and certainly not when it has to be inherited, in which case it can be audited and also taxed retroactively.","408",NA
"Σύμφωνα με την Έκθεση του 2021,στη βάση των στοιχείων για το 2020, στους 8,462 εκατομμύρια ενήλικες κατοίκους αντιστοιχούν 722 δις ευοώ καθαοής πεοιουσίας (885 δισ. $ισοτιυία 30/12/2020) μέσο όσο καθαρής (μετά την αφαίρεση χρέους) αξίας περιουσίας 85.320 ευρώ (104.603$), με 30.735 ευρώ (37,681$) να αντιστοιχούν σε χρηματοοικονομικού χαρακτήρα περιουσία και 66.398 ευρώ (81,404$) σε μη-χρηματοοικονομικού χαρακτήρα (πρωτίστως ακίνητα) περιουσία και μέσο όρο ιδιωτικού χρέους 11.812 ευρώ (14,482$).","According to the 2021 Report, based on 2020 data, the 8.462 million adult inhabitants have 722 billion ewe net worth ($885 billion as of 30/12/2020) on average as much as 85 net (after deducting debt) worth of property.320 euros ($104,603), with 30,735 euros ($37,681) corresponding to financial property and 66,398 euros ($81,404) to non-financial (primarily real estate) property and an average private debt of 11,812 euros ($14,482).","408",NA
"Διάμεσος περιουσία θεωρούνται τα 46.977 ευρώ (57,595 $).","Median property is considered to be 46,977 euros ($57,595).","408",NA
"Τα παραπάνω στοιχεία φαίνεται ότι επιβεβαιώνονται από τον συνδυασμό των δημόσια διαθέσιμων στοιχείων σε εθνικό επίπεδο.","The above figures seem to be confirmed by the combination of publicly available data at the national level.","408",NA
"Ειδικότερα:","In particular","408",NA
"(α) η εκκαθάριση του ΕΝΦΙΑ έτους 2022 κατέδειξε σύνολο αξίας ακίνητης περιουσίας βάσει των νέων αυξημένων στην πλειονότητα των ζωνών αντικειμενικών αξιών 761,3 δισ. ευρώ (με τα 577,7 δισ. ευρώ να αντιστοιχούν σε φυσικά πρόσωπα)","(a) the settlement of ENFIA for 2022 showed a total value of real estate based on the new increased property values of 761.3 billion euros in most zones (with 577.7 billion euros corresponding to natural persons)","408",NA
"(β) το ύψος των τραπεζικών καταθέσεων φυσικών προσώπων κυμάνθηκε στα 135 δισ. ευρώ τον Δεκ. του 2021,","(b) the amount of bank deposits of individuals was 135 billion euros in December 2021,","408",NA
"(γ) το ύψος της κεφαλαιοποίησης των εισηγμένων εταιρειών στο Χρηματιστήριο στα τέλη του 2021 (66 δισ. με το 18% περίπου των μετοχών να το διακρατούν απευθείας ημεδαποί ιδιώτες), ενώ το ύψος του ενεργητικού των αμοιβαίων κεφαλαίων έφτασε στα 11 δισ. ευρώ βάσει της ετήσιας έκθεσης της επιτροπής κεφαλαιαγοράς.","(c) the amount of capitalisation of listed companies on the stock exchange at the end of 2021 (EUR 66 billion with about 18% of the shares held directly by domestic individuals), while the amount of assets of mutual funds reached EUR 11 billion according to the annual report of the Capital Market Commission.","408",NA
"Βάσει των ανωτέρω στοιχείων προκύπτει ότι και στο πεδίο της φορολογίας του πλούτου των φυσικών προσώπων απαιτούνται συμπεριληπτικές προοδευτικές κλίμακες που θα συνυπολογίζουν τη χρηματοοικονομική περιουσία των φυσικών προσώπων στην ακίνητη περιουσία που διαθέτουν, αφού αφαιρεθεί φυσικά η αξία του ιδιωτικού χρέους του προσώπου (εκτός από το χρέος καταναλωτικής πίστης ή αυτού που δεν εμπίπτει στη στεγαστική ή επιχειρηματική πίστη).","On the basis of the above data, it is clear that inclusive progressive scales are also required in the field of wealth taxation of individuals, which would include the financial assets of individuals in their real estate holdings, after deducting the value of the individual's private debt (except for consumer credit debt or that which does not fall under mortgage or business credit).","408",NA
"Ωστόσο η κλιμάκωση του φόρου θα πρέπει να γίνεται με τέτοιο τρόπο ώστε να φορολογηθούν επαρκώς τα 66.000 φυσικά πρόσωπα που συγκαταλέγονται στο 1% των προσώπων με τον μεγαλύτερο πλούτο παγκοσμίως (με λίγο πάνω από 1 εκ. δολάρια καθαρή περιουσίας).","However, the tax escalation should be done in such a way as to adequately tax the 66,000 individuals who are among the top 1% of the world's wealthiest individuals (with just over $1 million in net worth).","408",NA
"Μετά πρέπει να υπάρξουν πρόσθετα προοδευτικά κλιμάκια φορολογίας για τον μεγαλύτερο πλούτο ως εξής:","There should then be additional progressive tax brackets for the highest wealth as follows:","408",NA
"για τα 4.062 άτομα με περιουσίες από 5 έως 10 εκ. ευρώ","for the 4,062 persons with assets between €5 and €10 million","408",NA
"για τα 1.394 άτομα με περιουσίες από 10 έως 50 εκ. ευρώ","for the 1,394 persons with assets between €10 and €50 million","408",NA
"για τα υπέρ-πλούσια (υΙίΓθ-ήίςΓι ηοι ννοτίή ΐηάΐνΐάυβίε) άτομα με περιουσίες από 50 έως 100 εκατομμύρια και για τα άτομα με περιουσίες από 100 έως 500 εκατομμύρια, σύμφωνα με τα στοιχεία της έκθεσης της ΟΓθάΐΐ δυΐ33θ που πρέπει να επιβεβαιωθούν και να αξιοποιηθούν.","for ultra-wealthy individuals (UFI) with assets ranging from 50 to 100 million and for individuals with assets ranging from 100 to 500 million, according to data from the OGTA report, which must be confirmed and evaluated.","408",NA
"Σημειώνεται ότι τα συνολικά 66.000 άτομα αποτελούν μεν μόλις το 7 τοις χιλίοις του ενήλικου πληθυσμού αλλά υπολογίζεται ότι κατέχουν το 10% του καθαρού ιδιωτικού πλούτου.","It is noted that the total of 66,000 individuals constitute only 7 per thousand of the adult population but are estimated to hold 10 per cent of the net private wealth.","408",NA
"Το γεγονός ότι η αναλογία αυτή είναι σχετικά χαμηλή σε σχέση με άλλες χώρες του ΟΟΣΑ και της ΕΕ δεν θα πρέπει να δικαιολογεί την κατάσταση ο υπεσυγκεντρωμένος αυτός πλούτος να εκφεύγει της φορολόγησης.","The fact that this ratio is relatively low compared to other OECD and EU countries should not justify the situation where this over-concentrated wealth escapes taxation.","408",NA
"3. ΤΟ ΕΛΛΗΝΙΚΟ ΤΡΑΠΕΖΙΚΟ ΣΥΣΤΗΜΑ","3. THE GREEK BANKING SYSTEM","H",NA
"Καθώς τα προηγούμενα χρόνια η ελληνική οικονομία συνολικά δοκιμαζόταν από αλλεπάλληλα κύματα πιθανής χρεοκοπίας, βαθιάς ύφεσης, της απειλής του Ογθχιϊ, της πανδημίας και τώρα της πολεμικής σύρραξης στην Ουκρανία, το ελληνικό τραπεζικό σύστημα υπέστη και αυτό μεγάλους κραδασμούς, χωρίς όμως τελικά να καταρρεύσει.","As the Greek economy as a whole has been tested over the past few years by successive waves of potential bankruptcy, deep recession, the threat of Ogthyi, the pandemic and now the war in Ukraine, the Greek banking system has also suffered major shocks, but without finally collapsing.","414",NA
"Είναι χαρακτηριστικό ότι ενώ πολλές μορφές αποθεματοποίησης πλούτου και επενδύσεων, όπως μετοχές, κρατικά ομόλογα αλλά και φυσικά περιουσιακά στοιχεία υπέστησαν μεγάλη απαξίωση, οι τραπεζικές καταθέσεις άντεξαν και μάλιστα διατηρώντας την αγοραστική τους δύναμη.","It is characteristic that while many forms of wealth and investment storage, such as shares, government bonds and physical assets, suffered great depreciation, bank deposits have endured and even maintained their purchasing power.","414",NA
"Παρά τον καταρράκτη επικρίσεων και αφορισμών που επέπεσε επί δικαίων και αδίκων όλη εκείνη την περίοδο, οι ελληνικές τράπεζες κατάφεραν όχι μόνο να επιβιώσουν αλλά και σε σημαντικό βαθμό να προσαρμοστούν στις εξελίξεις - παρά τις ασυνήθιστες δυσκολίες.","Despite the cascade of criticism and excoriation that was hurled at them, rightly and wrongly, throughout that period, Greek banks managed not only to survive but also, to a considerable extent, to adapt to developments - despite the unusual difficulties.","414",NA
"Μετά από μια σειρά μετασχηματισμών και προσαρμογών, σήμερα αποτελούν τους μοναδικούς μηχανισμούς χρηματοδότησης της ελληνικής οικονομίας στην προσπάθεια μετασχηματισμού της σε κατευθύνσεις περιβαλλοντικά φιλικότερες, ψηφιακά καινοτόμες, εμπορικά ανταγωνιστικές και κοινωνικά χρήσιμες.","After a series of transformations and adaptations, they are today the sole financing mechanisms of the Greek economy in its effort to transform in directions that are environmentally friendly, digitally innovative, commercially competitive and socially useful.","414",NA
"Για να γίνει όμως αυτό αποτελεσματικά, υπάρχουν οι εξής τέσσερις προϋποθέσεις: ρευστότητα, εξυγίανση, δικτύωση, εποπτεία.","But for this to be done effectively, there are four conditions: liquidity, consolidation, networking and supervision.","414",NA
"1.Ρευστότητα","1.","H",NA
"Η εξέλιξη της ρευστότητας των τραπεζών βαίνει θετικά τα τελευταία δύο χρόνια, για λόγους όμως που δεν σχετίζονται πάντα με μία ανάλογη βελτίωση του οικονομικού κλίματος.","The evolution of banks' liquidity has been positive over the last two years, but for reasons that are not always related to a similar improvement in the economic climate.","414",NA
"Για παράδειγμα, το 2020 οι καταθέσεις επιχειρήσεων και νοικοκυριών αυξήθηκαν σχεδόν κατά 20 δισεκ. Ευρώ, ενώ η δραστηριότητα μειώθηκε κατά -9%.","For example, in 2020, business and household deposits increased by almost 20 billion euro. While activity fell by -9%.","414",NA
"Το ίδιο παρατηρείται και στις συγκρίσεις μακρύτερων περιόδων:","same can be observed in comparisons of longer periods.","414",NA
"Τον περασμένο Ιανουάριο 2022 σημειώθηκε περαιτέρω αύξηση των καταθέσεων στα 186 δισεκ. Ευρώ.","Last January 2022 saw a further increase in deposits to 186 billion. In January 2013, the number of deposits increased to 186 billion euros.","414",NA
"Στο επίπεδο αυτό ήταν και στις αρχές του 2011, πριν δηλαδή αρχίσει η μεγάλη απόσυρση εξαιτίας της αβεβαιότητας του Ρ3Ι και του ενδεχόμενου Ογθχϊϊ.","This level was also at this level in early 2011, before the major withdrawal started due to the uncertainty of P3I and the possible Ogthyi.","414",NA
"Και πάλι όμως μπορεί κανείς να δει ότι η δραστηριότητα σήμερα παραμένει περίπου -20% χαμηλότερη από την αντίστοιχη του 2011.","But again one can see that activity today remains about -20% lower than in 2011.","414",NA
"Αιτία είναι ότι στο μεγαλύτερο μέρος τους η αύξηση των καταθέσεων προέρχεται από τις μαζικές δημοσιονομικές ενισχύσεις (αλλά και τις ποικίλες αναστολές υποχρεώσεων) που δόθηκαν για την αντιμετώπιση της οικονομικής απραξίας που προκάλεσε η πανδημία, ενώ για τους ίδιους λόγους είχε υποχωρήσει αισθητά η ζήτηση δανείων από τις επιχειρήσεις.","The reason is that for the most part the increase in deposits is coming from the massive fiscal stimulus (and various deferrals of obligations) given to deal with the economic inertia caused by the pandemic, while for the same reasons the demand for loans from businesses had declined markedly.","414",NA
"Ελπίζει κανείς ότι η επάρκεια ρευστότητας θα συνεχιστεί τα προσεχή χρόνια για τους σωστούς αυτή την φορά λόγους.","One hopes that liquidity adequacy will continue in the coming years for the right reasons this time.","414",NA
"Δηλαδή, από τους πόρους του Ταμείου Ανάκαμψης με τους οποίους θα χρηματοδοτηθούν οι επενδύσεις Πράσινης και Ψηφιακής Μετάβασης για να οδηγήσουν την ελληνική οικονομία σε μια μόνιμη επανευθυγράμμιση υψηλότερης και βιώσιμης ανάπτυξης.","That is, from the resources of the Recovery Fund which will finance the Green and Digital Transition investments to lead the Greek economy to a permanent re-alignment of higher and sustainable growth.","414",NA
"Χρειάζεται όμως να προσέξουμε δύο σημεία:","But we need to pay attention to two points:","414",NA
"Ένα, την διάχυση επαρκών πόρων σε όλο το φάσμα μεγέθους των επιχειρήσεων.","One, the diffusion of sufficient resources across the whole spectrum of business size.","414",NA
"Αυτό συχνά χρειάζεται ειδική μέριμνα για τις μικρές που πιθανόν να δοκιμάστηκαν περισσότερο στην πανδημία και γνώρισαν την αποκοπή τους από την εφοδιαστική αλυσίδα.","This often needs special attention for small ones that were probably most tested in the pandemic and experienced a disconnection from the supply chain.","414",NA
"Από την άλλη πρέπει να ενθαρρυνθούν από τις ίδιες τις τράπεζες να συμμετάσχουν σε συστάδες (οΙυείθΓδ), εξαγορές και συγχωνεύσεις που θα τους δώσουν περισσότερα πλεονεκτήματα και αντοχή στον διεθνή ανταγωνισμό.","On the other hand, they need to be encouraged by the banks themselves to engage in clusters (oId), mergers and acquisitions that will give them greater advantages and resilience to international competition.","414",NA
"Δύο, την αυστηρή αξιολόγηση των υποψήφιων επενδυτικών σχημάτων με κριτήρια την ανταγωνιστικότητα, τις περιβαλλοντικές απαιτήσεις και την δημιουργία Εγχώριας Προστιθέμενης Αξίας.","Two, the rigorous assessment of candidate investment clusters on the basis of competitiveness, environmental requirements and the creation of Domestic Value Added.","414",NA
"Μόνο με την ενίσχυση της ελληνικής παραγωγής, θα αυξήσουμε την αντοχή της οικονομίας σε μελλοντικούς διεθνείς κλυδωνισμούς.","Only by strengthening Greek production will we increase the economy's resilience to future international shocks.","414",NA
"Τόσο στην πανδημία, όσο και τώρα στον πόλεμο, οι οικονομίες που βασιζόταν υπερβολικά σε ξένες εισροές - αντί για εσωτερικές πηγές - υπέστησαν δραματική καθίζηση και αυτό στέρεψε τις χρηματορροές προς το εγχώριο τραπεζικό σύστημα.","Both in the pandemic and now in the war, economies that relied excessively on foreign inputs - rather than domestic sources - suffered a dramatic decline and this dried up the financial flows to the domestic banking system.","414",NA
"2. Εξυγίανση χαρτοφυλακίου","2. Portfolio consolidation","H",NA
"Είναι γεγονός ότι έχουν περιοριστεί σημαντικά οι μη- εξυπηρετούμενες απαιτήσεις των συστημικών τραπεζών.","It is a fact that the non-performing assets of the systemic banks have been significantly reduced.","414",NA
"Κατά την διάρκεια του 2021 τα Μη-εξυπηρετούμενα δάνεια (ΜΕΔ) περιορίστηκαν στο 20% του συνόλου από 30% στο τέλος του 2020 - αν και πάλι η αναλογία τους παραμένει δεκαπλάσια από την μέση τιμή της Ευρωζώνης.","During 2021, non-performing loans (NPLs) were reduced to 20% of the total from 30% at the end of 2020 - although still the ratio remains ten times the Eurozone average.","414",NA
"Ακόμα πρέπει να επισημανθεί ότι πολλά από τα μη- εξυπηρετούμενα αφορούν στον τομέα των υπηρεσιών, με εξαιρετικά αμφίβολη την πιθανότητα ρυθμίσεων ή ανάκτησης.","It should still be noted that many of the NPLs are in the services sector, with the likelihood of rescheduling or recovery highly doubtful.","414",NA
"Είναι επίσης δηλωτικό της αποφυγής οριστικών και ξεκάθαρων λύσεων η πολιτική που συνιστά κάθε τόσο η κυβέρνηση (όπως και οι προηγούμενες βέβαια) προς τις τράπεζες να επιμένουν ή να αναβάλουν πλειστηριασμούς ανάλογα με την οικονομική συγκυρία και το πολιτικό κλίμα.","It is also indicative of the avoidance of definitive and clear solutions that the government (like the previous ones) recommends every now and then to banks to insist on or postpone auctions depending on the economic situation and the political climate.","414",NA
"Σε πρακτικό επίπεδο, αυτή η πολιτική ακορντεόν ωφελεί φυσικά τους συστηματικούς «μπαταχτσήδες» εις βάρος των συμμορφούμενων, δημιουργώντας όλο και περισσότερους θύλακες εκμετάλλευσης του συστήματος.","On a practical level, this accordion policy naturally benefits the systematic ""bacchanals"" at the expense of the compliant, creating more and more pockets of exploitation of the system.","414",NA
"Ένα κρίσιμο ζήτημα για να μειωθεί το υπερβολικό «μπούκωμα» μιας ομάδας ευνοούμενων επενδυτών, είναι αν οι αξιολογήσεις λαμβάνουν υπόψη τους την συμπεριφορά των επιχειρήσεων - και ιδίως των επιχειρηματιών - στην προγενέστερη φάση που εκτινάχθηκαν τα ΜΕΔ.","A crucial issue to reduce the excessive 'buffeting' of a group of favoured investors is whether the ratings take into account the behaviour of firms - and in particular entrepreneurs - in the earlier phase when NPLs soared.","414",NA
"Ένας μηχανισμός εντοπισμού των προβληματικών επιχειρήσεων θα ήταν μέσω του συστήματος Λευκός Τειρεσίαςπου άρχισε να δημιουργείται το 2018 αλλά δεν ολοκληρώθηκε ούτε τέθηκε μέχρι σήμερα σε εφαρμογή.","One mechanism for identifying troubled firms would be through the White Debt systemwhich began to be created in 2018 but has not been completed or implemented to date.","414",NA
"3. Δικτύωση","3. Networking","H",NA
"Οι ελληνικές τράπεζες πρέπει να βρίσκονται εκεί που υπάρχουν προοπτικές ανάπτυξης.","Greek banks should be located where there is potential for growth.","410",NA
