"text","text_en","cmp_code","eu_code"
"Σκοπός των εκάστοτε κυβερνώντων αλλά και του διεθνούς συστήματος είναι οι νέοι να βρίσκουν διεξόδους στις ναρκωτικές ουσίες μέσα από τις οποίες θα είναι σε συνεχή και μόνιμη αδράνεια,","The aim of those in power and of the international system is for young people to find outlets for drugs through which they will be in constant and permanent inactivity, and","304",NA
"επομένως θα χειραγωγούνται και δεν θα αντιδρούν.","therefore manipulated and unresponsive.","304",NA
"Η ΧΡΥΣΗ ΑΥΓΗ θέτει ως σκοπό την επαγρύπνηση της Ελληνικής Νεολαίας.","The purpose of GOLDEN DAWN is the vigilance of the Greek Youth.","601.1",NA
"Προτείνουμε:Δημιουργία εξειδικευμένων ανοιχτών κέντρων συμβουλευτικής καθοδήγησης.","We propose:Creation of specialized open centres for counselling and guidance.","605.1",NA
"Στεγνά κέντρα απεξάρτησης ανάλογα με τις ανάγκες της κάθε περιοχής.","Dry rehabilitation centres according to the needs of each region.","605.1",NA
"Δημιουργία τετραψήφιου τηλεφώνου όπου θα γίνονται καταγγελίες για διακίνηση ναρκωτικών.","Creation of a four-digit telephone number to which complaints about drug trafficking can be made.","605.1",NA
"Η εμπορία ναρκωτικών καθίσταται ιδιώνυμο αδίκημα με ποινές οι οποίες θα υποχρεώσουν τους εμπόρους να εγκαταλείψουν άμεσα την χώρα.","Drug trafficking is made an offence with penalties that will force traffickers to leave the country immediately.","605.1",NA
"Στην περίπτωση εμπόρου και χρήστη θα προεξάρχει η ιδιότητα του εμπόρου.","In the case of a merchant and a user, the merchant status will prevail.","605.1",NA
"Άμεση σύλληψη των εμπόρων ναρκωτικών και παραδειγματική τιμωρία το Σκοπός μας είναι η θεραπεία των χρηστών και η άμεση επανένταξή τους στην κοινωνία.","Immediate arrest of drug dealers and exemplary punishment in Our aim is to treat users and reintegrate them directly into society.","605.1",NA
"ΣΤΕΓΑΣΤΙΚΗ ΠΟΛΙΤΙΚΗ","HOUSING POLICY","H",NA
"Η Χρυσή Αυγή θεωρεί δικαίωμα κάθε Έλληνα να μπορεί να πραγματώσει την ιδιοκτησία μιας κατοικίας, κατάλληλης για τις ανάγκες τις δικές του και της οικογένειάς του, σε εύλογο χρονικό διάστημα και χωρίς να αφιερώσει δεκαετίες της ζωής του για να πληρώσει δυσανάλογα ποσά, αυξημένα με τοκογλυφικό τρόπο.","Golden Dawn considers it the right of every Greek to be able to own a home, suitable for his and his family's needs, within a reasonable period of time and without having to dedicate decades of his life to paying disproportionate amounts of money, increased in a usurious way.","411",NA
"Προτείνουμε:Στεγαστικό πρόγραμμα πανεθνικής κλίμακας, με οικιστικά συγκροτήματα εξοπλισμένα με επαρκή χώρο, ώστε να στεγάζουν και μεγάλες οικογένειες, με ηλικιωμένους και αναπήρους,","We propose:A nationwide housing programme, with housing complexes equipped with sufficient space to accommodate large families, elderly and disabled people,","504",NA
"φιλικά προς το περιβάλλον και με χώρο πρασίνου,","environmentally friendly and with green space, at a","501",NA
"σε τιμή ελαφρώς υψηλότερη από το κόστος.","price slightly higher than the cost.","504",NA
"Οι χώροι πρασίνου θα επιτρέψουν σε κάθε οικογένεια να καλλιεργήσει ένα κομμάτι γης, στο οποίο θα έχει κατοχυρωμένο δικαίωμα, εν όψει και των ιστορικών φάσεων τις οποίες διερχόμαστε και οι οποίες οδηγούν στην ριζοσπαστικοποίηση της σοβαρής κρίσης που ήδη υπάρχει.","Green spaces will allow every family to cultivate a piece of land to which they will have a guaranteed right, in view of the historical phases we are going through, which are leading to the radicalisation of the serious crisis that already exists.","703.1",NA
"Σχεδιασμός και κατασκευή βιώσιμων αστικών περιοχών, με τις υπηρεσίες που αναγκαιούν,","Design and construction of sustainable urban areas, with the services they need,","416.2",NA
"σε αντικατάσταση εκείνων που κατασκευάστηκαν μετά τον εμφύλιο πόλεμο χωρίς τις παραπάνω προϋποθέσεις, παράγωγα του καιροσκοπισμού.","to replace those built after the civil war without the above conditions, derivatives of opportunism.","411",NA
"Πιστωτική διευκόλυνση, μέσω των κατάλληλων συμφωνιών με το τραπεζικό σύστημα, για αγορά πρώτης κατοικίας, με προτεραιότητα σε εκείνους με τουλάχιστον τρία παιδιά ή και άτομα με ειδικές ανάγκες και ηλικιωμένους.","Credit facilities, through appropriate agreements with the banking system, for the purchase of a first home, with priority given to those with at least three children or disabled and elderly people.","401",NA
"Θεωρείται απαράδεκτη κάθε φορολογία, άμεση και έμμεση, στην οικιακή ιδιοκτησία, καθώς επίσης και για την αγορά κατοικίας από την ελληνική οικογένεια,  με  την  απαραίτητη  συνταγματική  κατοχύρωση  της  εν  λόγω αρχής.","It is considered unacceptable any tax, direct or indirect, on home ownership, as well as on the purchase of housing by the Greek family, with the necessary constitutional safeguarding of this principle.","401",NA
"ΕΘΝΙΚΗ ΤΑΥΤΟΤΗΤΑ","NATIONAL IDENTITY","H",NA
"Η Χρυσή Αυγή θεωρεί την επίθεση της οικονομίας και του πολιτισμού της παγκοσμιοποίησης ως τον κύριο κίνδυνο που αντιμετωπίζουν τα έθνη, λόγω της σκόπιμης και ύπουλης διαδικασίας διάβρωσης της εθνικής ταυτότητας και ιδιοπροσωπίας των λαών.","Golden Dawn considers the attack of the economy and culture of globalisation as the main danger facing nations, due to the deliberate and insidious process of erosion of the national identity and identity of peoples.","601.1",NA
"Η επίθεση αυτή χρησιμοποιεί τον δούρειο ίππο της λαθρομετανάστευσης.","This attack uses the Trojan horse of illegal immigration.","601.2",NA
"Το φαινόμενο αυτό, αντικατοπτρίζει τις χειρότερες πτυχές του δυτικού πολιτισμού, καθώς οι μετανάστες θα γίνουν ένα νέο «αποθεματικό» συγχρόνων   σκλάβων, έτοιμο να αποδεχθεί τους μισθούς και τις συνθήκες εργασίας που είναι απαράδεκτες για τους Έλληνες εργαζόμενους.","This phenomenon reflects the worst aspects of Western civilization, as immigrants will become a new ""reserve"" of modern slaves, ready to accept wages and working conditions that are unacceptable for Greek workers.","601.2",NA
"Η Χρυσή Αυγή προτείνει ολοκληρωμένο Σχέδιο Νόμου για την άμεση λύση του λαθρομεταναστευτικού και την οριστική πάταξη του δουλεμπορίου, το οποίο μετατρέπει σε ιδιώνυμο αδίκημα την παράνομη διέλευση των ελληνικών συνόρων από πολίτες ξένων χωρών.","Golden Dawn proposes a comprehensive draft law for the immediate solution of the illegal immigration problem and the final crackdown on the slave trade, which turns the illegal crossing of the Greek borders by foreign citizens into a separate offence.","601.2",NA
"Ποινή ισόβιας κάθειρξης σε όσα μέλη δουλεμπορικών κυκλωμάτων συλλαμβάνονται από τις Ελληνικές Αρχές.","Life imprisonment for all members of slave-trafficking rings arrested by the Greek authorities.","601.2",NA
"Ανυποχώρητη υπεράσπιση των κανόνων σχετικά με την απόκτηση της ιθαγένειας με βάση το «δίκαιο του αίματος» (jus sanguinis).","Unwavering defence of rules on the acquisition of citizenship based on ""blood law"" (jus sanguinis).","601.1",NA
"Άμεση διακοπή της τρέχουσας «πολιτικής των ροών»","Immediately stop the current ""flow policy""","601.2",NA
"Ενίσχυση του ελέγχου των θαλασσίων συνόρων μας.","Strengthen the control of our maritime borders.","601.2",NA
"Απογραφή των «μη κοινοτικών» αλλοδαπών στο έδαφός μας και χορήγηση άδειας παραμονής μόνο σε όσους πληρούν τις προϋποθέσεις.","Census of ""non-community"" foreigners in our territory and granting residence permits only to those who meet the requirements.","601.2",NA
"Ιδιώνυμο όποιο έγκλημα τελεί αλλοδαπός. ή εναλλακτικά,","Identification of any crime committed by a foreigner; or alternatively, the","601.2",NA
"Δυνατότητα για τους φυλακισμένους να εκτίσουν την ποινή τους στη χώρα καταγωγής τους,","possibility for prisoners to serve their sentence in their country of origin, the","601.2",NA
"δυνατότητα υποχρεωτικής μη αμειβόμενης εργασίας σε ειδικούς χώρους κράτησης, όπου παράλληλα θα παράγεται έργο υπέρ του Δημοσίου.","possibility of compulsory unpaid work in special detention areas, where work will be produced for the public sector.","601.2",NA
"Άμεση  απομάκρυνση  όλων  των  μεταναστών  που  έχουν  διαπράξει εγκλήματα επί ελληνικού εδάφους.","Immediate removal of all immigrants who have committed crimes on Greek territory.","601.2",NA
"Πάταξη του παρανόμου εμπορίου των αλλοδαπών και αυστηρός φορολογικός έλεγχος στα εμβάσματα που αποστέλλουν στις χώρες τους.","Crackdown on illegal trade by foreigners and strict tax control on remittances they send to their countries.","601.2",NA
"Να πάψει η τεράστια απώλεια εσόδων για το ελληνικό κράτος.","To stop the huge loss of revenue for the Greek state.","601.2",NA
"ΕΙΝΑΙ ΕΘΝΙΚΗ ΑΝΑΓΚΗ : ΤΕΛΟΣ ΣΤΗΝ ΛΑΘΡΟΜΕΤΑΝΑΣΤΕΥΣΗ !","IT IS A NATIONAL NECESSITY : END ILLEGAL IMMIGRATION !","601.2",NA
"ΟΙΚΟΓΕΝΕΙΑΚΗ  ΜΕΡΙΜΝΑ ΚΑΙ   ΔΗΜΟΓΡΑΦΙΚΗ ΠΟΛΙΤΙΚΗ","FAMILY CARE AND DEMOGRAPHIC POLICY","H",NA
"Το   Δημογραφικό   πρόβλημα   είναι   ένας   θανάσιμος   κίνδυνος   για   τον Ελληνισμό.","The demographic problem is a mortal danger for Hellenism.","601.2",NA
"Σε συνδυασμό με την αθρόα λαθρομετανάστευση σημαίνει ότι σε λίγα χρόνια θα είμαστε μειοψηφία μέσα στην ίδια μας την Πατρίδα.","Combined with massive illegal immigration, it means that in a few years we will be a minority in our own country.","601.2",NA
"Η Χρυσή Αυγή θεωρεί ως καθήκοντα του κράτους την υπεράσπιση της ζωής (από την σύλληψη μέχρι τον θάνατο), την προστασία της οικογένειας ως θεμελιώδους μονάδας της κοινωνίας, και την υποστήριξη για την αύξηση του πληθυσμού του ελληνικού λαού.","Golden Dawn considers the state's duties to be the defence of life (from conception to death), the protection of the family as a fundamental unit of society, and support for the growth of the population of the Greek people.","603",NA
"Η μείωση του ποσοστού των γεννήσεων συμβάλλει σημαντικά στην οικονομική κρίση, και στην γήρανση του πληθυσμού.","The decline in the birth rate is a major contributor to the economic crisis and the ageing population.","603",NA
"Το κράτος θα επικεντρωθεί γρήγορα και ενεργά στην επίτευξη του διπλασιασμού του ρυθμού αύξησης του πληθυσμού, τουλάχιστον έως Τ. F.R. 3, 5%.","The state will focus quickly and actively on achieving a doubling of the population growth rate, at least to T. F.R. 3, 5%.","603",NA
"Τα νέα φορολογικά μέτρα της συγκυβέρνησης χτυπούν την οικογένεια, και αποτελούν απτή απόδειξη του εθνομηδενισμού του πολιτικού συστήματος.","The new tax measures of the coalition government hit the family, and are tangible proof of the ethnonationalism of the political system.","603",NA
"Η Χρυσή Αυγή προτείνει:","Golden Dawn proposes:","305.1",NA
"Κατάργηση του νόμου 821 της 15/9/1978, ο οποίος νομιμοποίησε τις αμβλώσεις, και θεσμοθέτηση βαρέων κυρώσεων για όσους τις διενεργούν.","Repeal of Law 821 of 15/9/1978, which legalized abortion, and the introduction of heavy penalties for those who perform abortions.","603",NA
"Διενέργεια εκστρατείας πληροφόρησης σχετικά με τις σοβαρές βλάβες που δύνανται  να προκαλέσουν στην σωματική και ψυχική υγεία των γυναικών οι πρακτικές άμβλωσης.","Conduct an information campaign on the serious harm that abortion can cause to women's physical and mental health.","603",NA
"Οι εκτρώσεις στην Ελλάδα είναι 400.000 τον χρόνο.","Abortions in Greece are 400,000 per year.","603",NA
"Δηλαδή κάθε χρόνο καταστρέφεται μία ολόκληρη πόλη όπως η Πάτρα.","In other words, every year an entire city like Patras is destroyed.","603",NA
"Η άμβλωση είναι φόνος.","Abortion is murder.","603",NA
"Οι σύζυγοι γίνονται παιδοκτόνοι αντί να είναι γονείς διότι υπηρετούν την φθορά και τον θάνατο αντί να δίνουν ζωή.","Husbands become child killers instead of parents because they serve decay and death instead of giving life.","603",NA
"Εφαρμογή προγράμματος ψυχολογικής και υλικής βοήθειας για τη γυναίκα που δεν προτίθεται να ολοκληρώσει την εγκυμοσύνη, προγράμματος προσανατολισμένου στην γέννηση του παιδιού και, αν χρειαστεί, στην εποπτευόμενη υιοθεσία του από άλλη ελληνική οικογένεια.","Implementation of a programme of psychological and material assistance for the woman who does not intend to complete the pregnancy, a programme oriented towards the birth of the child and, if necessary, its supervised adoption by another Greek family.","603",NA
"Απαγόρευση των πρακτικών που δεν σέβονται την ιερότητα της ανθρώπινης ζωής, όπως τα πειράματα επί ανθρώπων και η συγκομιδή ανθρωπίνων οργάνων με «παλλόμενη καρδιά».","A ban on practices that do not respect the sanctity of human life, such as human experimentation and the harvesting of human organs with a ""beating heart"".","603",NA
"Προς τον σκοπό της δημογραφικής ανακάμψεως προτείνουμε:","For the purpose of demographic recovery we propose:","504",NA
"Εφάπαξ απόδοση χρηματικής βοήθειας σε κάθε νέο Έλληνα που γεννιέται.","A one-time cash grant to every new Greek born.","504",NA
"Η Χρυσή Αυγή το 2013 συνέταξε Σχέδιο Νόμου για μείωση κατά 80% της κρατικής επιχορήγησης προς τα κόμματα.","Golden Dawn in 2013 drafted a Law for an 80% reduction in state subsidies to political parties.","204",NA
"Τα χρήματα που θα εξοικονομηθούν από την ενέργεια αυτή θα μοιραστούν στα νέα ελληνόπουλα.","The money saved from this action will be distributed to young Greek children.","504",NA
"Μόνο  για το  2013 το  κράτος θα  εξοικονομούσε  50 εκατομμύρια ευρώ.","For 2013 alone, the state would save €50 million.","414",NA
"Οικονομική ενίσχυση των μητέρων που επιλέγουν να μην εργάζονται, ώστε να φροντίσουν οι ίδιες τα παιδιά τους, και αύξηση της επιδότησης για κάθε νεογέννητο.","Financial support for mothers who choose not to work so that they can look after their children themselves, and an increase in the subsidy for each newborn.","504",NA
"Προτεραιότητα στις πολυμελείς οικογένειες για την αγορά ή ενοικίαση σπιτιού.","Priority to large families for buying or renting a house.","504",NA
"Προώθηση του προτύπου   της φυσικής οικογένειας.","Promoting the model of the natural family.","603",NA
"Ενθάρρυνση της εκπαίδευσης για τον σεβασμό και την προστασία της ζωής.","Encouraging education for the respect and protection of life.","603",NA
"Νομοθετική μεταρρύθμιση για την εξασφάλιση της μέγιστης ταχύτητας έγκρισης των διαδικασιών υιοθεσίας από ελληνικές οικογένειες για ελληνόπουλα.","Legislative reform to ensure the maximum speed of approval of adoption procedures by Greek families for Greek children.","603",NA
"Κοινή επιμέλεια των παιδιών σε περιπτώσεις διαζυγίου για την διατήρηση της ισόρροπης ψυχικής ανάπτυξης των τέκνων.","Joint custody of children in divorce cases to maintain balanced mental development of the children.","504",NA
"Εφαρμογή προγράμματος ενσωμάτωσης των ηλικιωμένων ατόμων σε δράσεις εθελοντισμού.","Implementation of a programme to involve older people in volunteering activities.","606.1",NA
"Οι ηλικιωμένοι καθίστανται ιδιαίτερα χρήσιμοι για το υπό ανασυγκρότηση Έθνος, με την έμπειρη κοινωνική δύναμή τους.","The elderly are becoming particularly useful to the nation under reconstruction, with their experienced social power.","504",NA
"Τα   ωφελήματα   των   πολυτέκνων   ξεκινούν   από   το   3ο   παιδί   και   θα αυξάνονται για κάθε επιπλέον παιδί.","The benefits for large families start from the 3rd child and will increase for each additional child.","504",NA
"ΕΘΝΙΚΗ ΑΜΥΝΑ  - ΕΝΟΠΛΕΣ  ΔΥΝΑΜΕΙΣ","NATIONAL DEFENCE - ARMED FORCES","H",NA
"Αποστολή των Ενόπλων Δυνάμεων κατά το Σύνταγμα είναι η υπεράσπιση της εθνικής ανεξαρτησίας και της εδαφικής ακεραιότητας της Ελλάδας, η εξασφάλιση του εθνικού της χώρου και η αποφασιστική τους συμβολή στην επίτευξη των στόχων της πολιτικής της χώρας.","According to the Constitution, the mission of the Armed Forces is to defend the national independence and territorial integrity of Greece, to secure its national territory and to make a decisive contribution to the achievement of the country's policy objectives.","104",NA
"Οι   Ένοπλες Δυνάμεις της Πατρίδας μας εδώ και τέσσερις δεκαετίες απετέλεσαν  πεδίο  πολιτικού  καιροσκοπισμού  και  διαλυτικού πειραματισμού.","For four decades, the Armed Forces of our country have been a field of political opportunism and divisive experimentation.","104",NA
"Μόνον ο εξαίρετος επαγγελματισμός, η επίμονη αυτοθυσία και  η  ανυπέρβλητη  φιλοτιμία  του  προσωπικού  των  Ενόπλων  Δυνάμεων, έχουν διατηρήσει την αποτρεπτική ικανότητα και το αξιόμαχό τους.","Only the outstanding professionalism, the tenacious self-sacrifice and the insurmountable ambition of the personnel of the Armed Forces have preserved their deterrent capacity and strength.","104",NA
"Mε πάγιο γνώμονα τo κυρίαρχο και ισχυρό κράτος η Ελλάς οφείλει άμεσα να προβεί στις εξής γενικές θεσμικές, λειτουργικές και δομικές μεταρρυθμίσεις:","With the sovereign and strong state as its main objective, Greece must immediately undertake the following general institutional, functional and structural reforms:","104",NA
"Υποχρεωτική στράτευση ανδρών και γυναικών (με εξαίρεση τις μητέρες) στα 18 έτη και επί 14 μήνες, ασφάλισή τους σε ασφαλιστικό φορέα και συμμετοχή τους σε έργα που θα αφορούν στην αποστολή τους και μόνο.","Compulsory conscription of men and women (with the exception of mothers) at the age of 18 years and for 14 months, their insurance in an insurance institution and their participation in projects related to their mission only.","104",NA
"Οι γυναίκες θα καλύπτουν μη μάχιμες θέσεις (εκτός αν ζητήσουν εθελοντική μετάταξη)  και  οι  άνδρες  θα  υπηρετούν  το  σύνολο  της  θητείας  τους  σε μάχιμες μονάδες.","Women will fill non-combat positions (unless they request a voluntary transfer) and men will serve their entire term in combat units.","104",NA
"Εθνικοποίηση των νευραλγικών ελληνικών αμυντικών βιομηχανιών.","Nationalisation of the key Greek defence industries.","104",NA
"Αναδιάρθρωση των Διοικήσεών τους και επαναπρόσληψη του έμπειρου προσωπικού τους.","Restructure their Boards and re-employ their experienced staff.","104",NA
"Απαραίτητη προϋπόθεση για την επικύρωση οποιαδήποτε συμφωνίας αγοράς οπλικών συστημάτων, η συμπαραγωγή.","Co-production is a prerequisite for the ratification of any agreement to purchase weapons systems.","104",NA
"Πλήρης απεξάρτηση των μονίμων στελεχών των Ενόπλων Δυνάμεων από τα κόμματα και κατάργηση του συνδικαλισμού.","Complete detachment of the permanent members of the Armed Forces from the parties and abolition of trade unionism.","104",NA
"Ο  Υπουργός  και  οι  Υφυπουργοί  Εθνικής  Άμυνας  να  προέρχονται υποχρεωτικά από το Στράτευμα.","The Minister and the Deputy Ministers of National Defence must come from the Armed Forces.","104",NA
"Κατάργηση  του  ΚΥΣΕΑ    και  δημιουργία  Συμβουλίου  Εθνικής  Ασφάλειας (ΣΕΑ), με πρόεδρο τον Πρόεδρο της Ελληνικής Δημοκρατίας και μέλη τον Πρόεδρο της Κυβέρνησης, τους Υπουργούς Άμυνας, Εσωτερικής Ασφάλειας, Εξωτερικών, Εσωτερικών, Οικονομικών, τον Πρόεδρο της Επιτροπής Εξωτερικών   και   Άμυνας   του   Ελληνικού   κοινοβουλίου,   τους   Αρχηγούς Ενόπλων  Δυνάμεων,  Στρατού,  Ναυτικού,  Αεροπορίας,  Αστυνομίας, Λιμενικού Σώματος – Ελληνικής Ακτοφυλακής, Πυροσβεστικού Σώματος και τον Διοικητή της ΕΥΠ.","Abolition of the KYSEA and creation of the National Security Council (NSC), chaired by the President of the Hellenic Republic and composed of the President of the Government, the Ministers of Defence, Internal Security, Foreign Affairs, Interior and Finance, the Chairman of the Foreign Affairs and Defence Committee of the Greek Parliament, the Heads of the Armed Forces, Army, Navy, Air Force, Police, Coast Guard - Greek Coast Guard, Fire Brigade and the Commander of the National Security Service.","104",NA
"Κύρια αποστολή του η διαμόρφωση της πολιτικής της Εθνικής Ασφάλειας στο εσωτερικό και στο εξωτερικό της Χώρας.","Its main mission is the formulation of the National Security policy at home and abroad.","109",NA
"Το ΣΕΑ θα είναι υπεύθυνο και για τις κρίσεις σε επίπεδο Αρχηγών.","The FAC will also be responsible for crises at the level of Chiefs.","104",NA
"Άμεση  εφαρμογή  του  «Ενιαίου  Αμυντικού  Χώρου»  (ΕΑΧ)  Ελλάδας  - Κύπρου, διεξαγωγή κοινών ασκήσεων, συναπόκτηση/συμπαραγωγή/συνεκμετάλλευση οπλικών συστημάτων.","Immediate implementation of the ""Common Defence Space"" (DCA) between Greece and Cyprus, conducting joint exercises, co-acquisition/co-production/co-exploitation of weapons systems.","101",NA
"Αλλαγή της δομής διοίκησης των Ενόπλων Δυνάμεων, μετονομασία των ΓΕΕΘΑ, ΓΕΣ, ΓΕΝ, ΓΕΑ σε: Αρχηγείο Ενόπλων Δυνάμεων, Αρχηγείο Στρατού, Αρχηγείο Ναυτικού, Αρχηγείο Αεροπορίας.","Change of the command structure of the Armed Forces, renaming of the General Staff, General Staff, General Staff, General Staff to: Armed Forces Headquarters, Army Headquarters, Navy Headquarters, Air Force Headquarters.","104",NA
"Αναδιοργάνωση των Επιτελείων, Σχηματισμών και Μονάδων με γνώμονα πρωτίστως το επιχειρησιακό περιβάλλον και τις πιθανές απειλές, υιοθέτηση ευελιξίας, αποτελεσματικότητας και εξοικονόμησης πόρων και μέσων.","Reorganisation of the Staffs, formations and units, primarily based on the operational environment and potential threats, adopting flexibility, efficiency and saving resources and means.","104",NA
"Λειτουργία πολυδύναμων και διακλαδικών στρατοπέδων στο εσωτερικό της επικράτειας.","Operation of multi-purpose and inter-branch camps within the territory.","104",NA
"Καθιέρωση συστήματος εισαγωγής στις Παραγωγικές σχολές των Ενόπλων Δυνάμεων, εκτός των Πανελλαδικών εξετάσεων, με ταυτόχρονη επαναφορά του γένους ως βασική προϋπόθεση για την εισαγωγή.","Establishment of a system of admission to the productive schools of the Armed Forces, apart from the Panhellenic examinations, with the simultaneous reintroduction of gender as a basic requirement for admission.","104",NA
"Επανεξέταση και αναδιοργάνωση των δομών και προγραμμάτων εκπαίδευσης, βασικών και προκεχωρημένων.","Review and reorganise education structures and programmes, both basic and advanced.","506",NA
"Εφαρμογή Μεταπτυχιακών Προγραμμάτων Σπουδών (ΜΠΣ)  σε  γνωστικά  αντικείμενα  της  Στρατιωτικής  Επιστήμης  στις Παραγωγικές  Σχολές  και  εξίσωση  των  πτυχίων  ΑΔΙΣΠΟ  με  μεταπτυχιακό τίτλο σπουδών.","Implementation of Postgraduate Programmes of Studies (MSP) in subjects of Military Science in the Production Schools and equation of ADISPO degrees with a postgraduate degree.","506",NA
"Επανασύσταση και λειτουργία στρατιωτικής διακλαδικής Μονάδας Τεχνικών Έργων και υποδομών, με σκοπό τεχνικά έργα, περιβαλλοντικές μελέτες, συντήρηση κτιρίων, υπηρεσιών και υποδομών των Ενόπλων Δυνάμεων.","Re-establishment and operation of a military interdisciplinary Technical Works and Infrastructure Unit, for the purpose of technical works, environmental studies, maintenance of buildings, services and infrastructure of the Armed Forces.","104",NA
"Η φύλαξη των συνόρων (χερσαίων και θαλάσσιων) θα είναι αποκλειστικά έργο και αποστολή των Ενόπλων Δυνάμεων.","The guarding of the borders (land and sea) will be the exclusive task and mission of the Armed Forces.","104",NA
"Καθιέρωση ενιαίου μισθολογίου προσωπικού Ενόπλων Δυνάμεων και Σωμάτων Ασφαλείας με κριτήρια το βαθμό, την  θέση ευθύνης, τις σπουδές, την οικογενειακή κατάσταση, την «γεωγραφία υπηρέτησης» και τον βαθμό ετοιμότητας.  Κανένας  μισθολογικός  βαθμός  του  ευρύτερου  δημόσιου τομέα δεν θα ξεπερνά τους αντίστοιχους των Ενόπλων Δυνάμεων και Σωμάτων Ασφαλείας αναλογικά με τα παραπάνω κριτήρια.","Establishment of a single pay scale for Armed Forces and Security Corps personnel based on rank, position of responsibility, education, marital status, ""geography of service"" and degree of readiness.  No pay grade in the public sector at large will exceed that of the Armed Forces and Security Forces in proportion to the above criteria.","104",NA
"Δημιουργία προγράμματος εξυπηρετικών δομών και λειτουργιών στις Ένοπλες Δυνάμεις με έμφαση σε τομείς Διοικητικής μέριμνας (στέγαση, σίτιση, στρατιωτικές υπεραγορές, τηλεφωνία, στρατιωτικό ενδοδιαδίκτυο, ραφεία), Προσωπικού (συνήγορος του στελέχους, γραφείο υποδοχής μετατιθέμενων, κέντρα εξυπηρέτησης στελεχών, σεμινάρια επιμόρφωσης) και Οικονομικών (προγράμματα ασφάλισης και χαμηλότοκων δανείων).","Creation of a programme of service structures and functions in the Armed Forces with emphasis on the areas of Administration (housing, food, military supermarkets, telephony, military intranet, cafeterias), Personnel (staff advocate, reception office for transferees, staff service centres, training seminars) and Finance (insurance and low-interest loan programmes).","104",NA
"Επικέντρωση του προσωπικού στην καθημερινή του αποστολή, απαλλαγμένου από προβλήματα της καθημερινότητας.","Focusing staff on their daily mission, free from the problems of everyday life.","104",NA
"Αγορά όπλων, μέσων, υπηρεσιών κτλ μόνο κατόπιν διαγωνισμών και επιλογής της πλέον συμφέρουσας προσφοράς σε συνάρτηση κόστους – αποτελέσματος. Ενίσχυση εγχώριων εταιριών παραγωγής πολεμικού και μη υλικού, ώστε σταδιακά η προμήθεια των Ενόπλων Δυνάμεων να γίνεται από εγχώριες εταιρείες με αποτέλεσμα την αύξηση των θέσεων εργασίας αλλά και την εν συνεχεία υποστήριξη των μέσων που αποκτώνται.","Purchase of arms, equipment, services, etc. only after tendering and selection of the most advantageous offer in terms of cost-effectiveness. Strengthening of domestic companies producing military and non-military equipment, so that gradually the supply of the Armed Forces is made by domestic companies, resulting in an increase in jobs and the subsequent support of the means acquired.","104",NA
"Οποιαδήποτε αγορά από το εξωτερικό να συνοδεύεται από αντισταθμιστικά οφέλη, απόκτηση τεχνογνωσίας, δυνατότητα συμπαραγωγής και σαφές νομικό καθεστώς σε περίπτωση ανακόλουθης προμήθειας.","Any purchase from abroad should be accompanied by compensatory benefits, acquisition of know-how, the possibility of co-production and a clear legal regime in case of inconsistent supply.","411",NA
"Ενοποίηση των Μετοχικών Ταμείων Ενόπλων Δυνάμεων και Σωμάτων Ασφαλείας κατόπιν αναλογιστικής μελέτης και μελέτης βιωσιμότητας.","Consolidation of the Armed Forces and Security Corps Share Funds following an actuarial and sustainability study.","104",NA
"Αύξηση  των  εισφορών  υπέρ  του  νέου  ταμείου  από  εξοπλιστικά προγράμματα, με ταυτόχρονη μείωση των εισφορών του προσωπικού.","Increase in contributions to the new fund from armament projects, while reducing staff contributions.","104",NA
"Επαναξιολόγηση  της  κινητής  και  ακίνητης  περιουσίας  των  Ενόπλων Δυνάμεων και αξιοποίησή της υπέρ του νέου ταμείου.","Reassessment of the movable and immovable property of the Armed Forces and its use for the benefit of the new fund.","104",NA
"Ενίσχυση των δεσμών ε.ε. και ε.α. στελεχών με τη θεσμοθέτηση προγράμματος «Εβδομάδας Αποστράτων και Εφέδρων», σε συνεργασία με τις κατά τόπους Θεσμικές Ενώσεις Αποστράτων και Λέσχες Εφέδρων.","Strengthening links between the e.u. strengthening of the ties between retired and ex-servicemen through the establishment of a ""Retired and Reserve Week"" programme, in cooperation with the local Institutional Retired and Reserve Associations.","104",NA
"Ίδρυση Σώματος Επιθεωρητών - Ορκωτών Λογιστών κοινό και για τους τρεις Κλάδους  με  αποστολή  την  έρευνα  προς  διαπίστωση  οικονομικών εγκλημάτων  κυρίως  σε  εξοπλιστικά  προγράμματα  αλλά  και  σε  πάσης φύσεως δαπάνες.","Establishment of a Corps of Inspectors - Chartered Accountants common to all three Sectors with the mission to investigate financial crimes mainly in armament programmes and all kinds of expenditure.","104",NA
"ΔΗΜΟΣΙΑ ΤΑΞΗ","PUBLIC CLASS","H",NA
"Επανίδρυση της Χωροφυλακής και δημιουργία νέας Ειδικής Μονάδος της Ελληνικής Αστυνομίας με βαρύ επιθετικό οπλισμό για την αντιμετώπιση των νέων φαινομένων εγκληματικότητας.","Re-establishment of the Gendarmerie and creation of a new Special Unit of the Hellenic Police with heavy offensive weaponry to deal with new crime phenomena.","605.1",NA
