"text","text_en","cmp_code","eu_code"
"Είναι κάτι που έχει παραδεχθεί και η ΠΟΜΙΔΑ, ότι συντελεί στην αύξηση ή διατήρηση των ενοικίων, την ίδια στιγμή που Έλληνες πετιούνται στον δρόμο με πλειστηριασμούς.","It is something that POMIDA has also admitted, that it contributes to the increase or maintenance of rents, at the same time as Greeks are being thrown out on the street through auctions.","601.2",NA
"Οι στεγαζόμενοι του ΕΣΤΙΑ ανέρχονται σε τουλάχιστον 25.000 με χρηματοδότηση 92 εκ. € της ΕΕ για το 2021.","The ESTI's tenants amount to at least 25,000 with €92 million of EU funding for 2021.","601.2",NA
"Ως πότε όμως θα παρέχονται αυτά;","But until when will these be provided?","601.2",NA
"Από την άλλη πλευρά, απελάσεις ουσιαστικά δε γίνονται ακόμη και για εγκληματίες.","On the other hand, deportations are practically not even for criminals.","601.2",NA
"Μόνο 4.868 έγιναν το 2019, σύμφωνα με την Έκθεση του Συνηγόρου του Πολίτη, ενώ ο μεγαλύτερος αριθμός των αποχωρούντων είναι προς τη γειτονική Αλβανία.","Only 4,868 were carried out in 2019, according to the Ombudsman's Report, and the largest number of deportees are to neighbouring Albania.","601.2",NA
"Βέβαια, με όλα αυτά διακυβεύονται μεγάλα ποσά.","Of course, with all this, large sums of money are at stake.","601.2",NA
"Μεταξύ 2015-2019 στην Ελλάδα έχουν διατεθεί 2,2 δις ευρώ από την ΕΕ για τις μεταναστευτικές ροές, από τα οποία 96 εκατ. ευρώ προς το Κράτος και τα υπόλοιπα στις υπηρεσίες του ΟΗΕ που συνέχεια μοιράστηκαν μετά με άλλες ΜΚΟ.","Between 2015-2019 Greece has been allocated €2.2 billion by the EU for migratory flows, of which €96 million has been allocated to the State and the rest to UN agencies, which were then shared with other NGOs.","601.2",NA
"Αυτά είναι τα «νόμιμα» ποσά.","These are the ""legal"" amounts.","601.2",NA
"Εκτός αυτών, μόνο το 2015 πάνω από 5 δις ευρώ εισέπραξαν οι διακινητές σύμφωνα με στοιχεία της Ιντερπόλ.","In addition to these, in 2015 alone over 5 billion euros were received by the traffickers according to Interpol figures.","601.2",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει ζητήσει την καταγραφή και έλεγχο των ΜΚΟ.","HELLENIC SOLUTION has called for the registration and control of NGOs.","601.2",NA
"Παρακολουθούμε τις δαπάνες και διαπιστώνουμε κακοδιαχείριση.","We monitor the expenditure and find mismanagement.","601.2",NA
"Σε έρευνες ΜΚΟ ως τώρα βρέθηκαν ΜΚΟ που δήλωναν κόστος 2.000 € για κάθε «ασυνόδευτο ανήλικο» που φιλοξενούσαν!","In NGO investigations so far we have found NGOs that declared a cost of 2,000 € for each ""unaccompanied minor"" they hosted!","601.2",NA
"Εκτός αυτού έχουν συλληφθεί και μέλη ΜΚΟ για κατασκοπία σε παραμεθόριες περιοχές, ενώ μεταξύ των αλλοδαπών υπάρχουν επικίνδυνοι τζιχαντιστές.","In addition, NGO members have been arrested for spying in border areas, and there are dangerous jihadists among the foreigners.","601.2",NA
"Την ίδια στιγμή υπάρχουν καταγγελίες για ΜΚΟ ότι εκμεταλλεύονται τους εργαζόμενους (αυτό που η ΓΣΕΕ αποκαλεί","At the same time there are allegations of NGOs exploiting workers (what the GSEE calls","601.2",NA
"«ΜΚΟποίηση της Εργασίας») με παράβαση της εργατικής νομοθεσίας.","""labour exploitation"") in violation of labour laws.","601.2",NA
"Συνεπώς, μιλάμε για μία ανεξέλεγκτη κατάσταση μέσα στη χώρα.","Therefore, we are talking about an uncontrolled situation within the country.","601.2",NA
"Εκτός αυτού, η παραβατικότητα και το λαθρεμπόριο από αλλοδαπούς μαίνεται, όταν η ΑΑΔΕ κλείνει μαγαζιά Ελλήνων για μια απόδειξη.","Besides, delinquency and smuggling by foreigners rages on when the ADE closes down shops of Greeks for a receipt.","601.2",NA
"Πώς αλήθεια να μην υπάρχει παραβατικότητα, όταν δεν υπάρχουν δουλειές ούτε για Έλληνες, πόσω μάλλον για ανειδίκευτους αλλοδαπούς;","How can there really be no delinquency when there are no jobs for Greeks either, let alone unskilled foreigners?","601.2",NA
"Από ποια αγορά εργασίας θα απορροφηθούν;","From which labour market will they be absorbed?","601.2",NA
"Ούτε φυσικά στοιχειοθετείται η λογική ενσωμάτωσης φτηνού εργατικού δυναμικού σε μια ευρωπαϊκή οικονομία που φιλοδοξεί να καταστεί υψηλής προστιθέμενης αξίας και που αργά ή γρήγορα θα εισαχθούν τεχνολογίες της 4ης βιομηχανικής επανάστασης, όπως η αυτοματοποίηση και η τεχνητή νοημοσύνη που θα αντικαταστήσουν θέσεις εργασίας εκτός από εργοστάσια και γραφεία, στη γεωργία, στη διανομή τροφίμων, στα ξενοδοχεία και στο εμπόριο.","Nor, of course, does it make sense to integrate cheap labour into a European economy that aspires to become a high value-added economy and where, sooner or later, 4th industrial revolution technologies such as automation and artificial intelligence will be introduced to replace jobs outside factories and offices, in agriculture, food distribution, hotels and commerce.","601.2",NA
"Παράλληλα, επέστρεψαν στην Ελλάδα ασθένειες που έχουν πλέον εξαφανιστεί από τις Δυτικές Κοινωνίες, όπως η ελονοσία και ο τύφος, ενώ είναι γνωστό ότι μεγάλος αριθμός των νοσηλευόμενων για κορονοϊό είναι αλλοδαποί, αφού δεν τηρούν τα μέτρα που επιβάλλονται στους Έλληνες.","At the same time, diseases that have now disappeared from Western societies, such as malaria and typhus, have returned to Greece, and it is known that a large number of people hospitalised for coronavirus are foreigners, since they do not comply with the measures imposed on Greeks.","601.2",NA
"Τον Σεπτέμβριο του 2020 αλλοδαποί ήταν οι μισοί νοσηλευόμενοι στην Αθήνα!","In September 2020, half of the hospitalized in Athens were foreigners!","601.2",NA
"Οπότε, αν φτάσουμε σε σημείο που θα γεμίσουν οι ΜΕΘ, τότε θα γίνεται διαλογή ασθενών.","So, if we get to the point where the ICUs are full, then patients will be screened.","601.2",NA
"Η δημόσια υγεία, ακόμα και αν παρέχεται δωρεάν, κοστίζει και κάποιοι πληρώνουν γι’ αυτήν.","Public health, even if it is provided for free, costs and some people pay for it.","601.2",NA
"Οι Έλληνες Πολίτες μέσα στην Ελλάδα φιμώνονται και αντιμετωπίζονται ως μειονότητα!","Greek Citizens in Greece are silenced and treated as a minority!","601.2",NA
"Διατρέχουν τον κίνδυνο να διωχτούν για ρητορική μίσους για κάθε αναφορά στους αλλοδαπούς που πλέον αντιμετωπίζονται από την Κυβέρνηση ευμενέστερα απ' ότι οι Έλληνες.","They risk being prosecuted for hate speech for any mention of foreigners who are now treated more favourably by the government than Greeks.","601.2",NA
"Την ίδια στιγμή η ορθοδοξία και τα εθνικά σύμβολα προσβάλλονται ευθέως.","At the same time, orthodoxy and national symbols are directly insulted.","601.2",NA
"Εν τέλει, όλες οι Κυβερνήσεις ενδιαφέρονται μόνο για την ευημερία των παράνομων μεταναστών.","In the end, all governments are only interested in the welfare of illegal immigrants.","601.2",NA
"Σε σύντομο χρονικό διάστημα, τα κοράκια θα αρπάζουν τα σπίτια των Ελλήνων που χρωστούν και μέσα σε αυτά θα εγκαθιστούν παράνομους μετανάστες, αδιαφορώντας για την τύχη των Πολιτών, που δυστυχώς πλανήθηκαν από τις ψεύτικες υποσχέσεις των Κυβερνήσεων και τους έδωσαν με την ψήφο τους τη διακυβέρνηση της χώρας.","In a short time, the crows will seize the houses of the Greeks who are in debt and in them they will settle illegal immigrants, not caring about the fate of the Citizens, who unfortunately were deceived by the false promises of the Governments and gave them the governance of the country with their votes.","601.2",NA
"Ήδη ετοιμάζονται προγράμματα ενσωμάτωσης των παράνομων μεταναστών στην Ελλάδα, κάτι που σημαίνει πως, δυστυχώς, ήρθαν για να μείνουν.","Programmes are already being prepared for the integration of illegal immigrants in Greece, which means that, unfortunately, they are here to stay.","601.2",NA
"Και αυτό θα επιδοτείται από τα νέα ΕΣΠΑ, όπου πλέον εκτός της στέγασης του ΕΣΤΙΑ προβλέπονται μεγάλα ποσά για κοινωνικά προγράμματα.","And this will be subsidised by the new NSRF, which now provides for large sums of money for social programmes, in addition to housing for the ESTI.","601.2",NA
"Πώς και πότε όμως θα ενσωματωθούν, όταν ακόμα και στη Γερμανία που ξοδεύει περίπου 20 δις € κάθε χρόνο σε επιδόματα και εκπαίδευση μόνο το 40% έχουν δουλειά;","But how and when will they be integrated, when even in Germany, which spends around €20 billion every year on benefits and education, only 40% have jobs?","601.2",NA
"Σε μια οικονομία με ανεργία 3%-4% κανονικά, ενώ ακόμη και τώρα με την πανδημία περίπου στο 6%.","In an economy with 3%-4% unemployment normally, and even now with the pandemic at around 6%.","601.2",NA
"Όχι, όπως στην Ελλάδα, που έχει 18% επίσημα και πολύ περισσότερους στην πραγματικότητα, εάν λάβει κανείς υπόψη και τους μη υπολογιζόμενους μακροχρόνια άνεργους του ΟΑΕΔ.","Not like Greece, which has 18% officially and much more in reality if you take into account the uncounted long-term unemployed in the OAED.","601.2",NA
"Σε κάθε περίπτωση, οι άνεργοι υπερβαίνουν το ένα εκατομμύριο, χωρίς να υπάρχει θέμα ενσωμάτωσής τους.","In any case, the unemployed exceed one million, with no question of integrating them.","601.2",NA
"Η αλλοίωση της γλώσσας, της Θρησκείας, των Παραδόσεων, των Αξιών μας και γενικά του Ελληνισμού είναι ζήτημα χρόνου.","The alteration of our language, Religion, Traditions, Values and Hellenism in general is a matter of time.","601.2",NA
"Οι Έλληνες πρέπει να αντισταθούν και να αντιδράσουν για να κερδίσουν πίσω την Πατρίδα τους!","Greeks must resist and react to win back their Homeland!","601.1",NA
"Όλοι μαζί πρέπει να βοηθήσουμε, ώστε να αρθεί η εθνικά επικίνδυνη πολιτική που εφαρμόζεται.","We must all help together to lift the nationally dangerous policy that is being implemented.","606.2",NA
"Οι Βαλκανικές χώρες έκλεισαν τα σύνορά τους, γιατί βλέπουν τον κίνδυνο που έρχεται!","The Balkan countries have closed their borders because they see the danger coming!","601.2",NA
"Το ίδιο κάνουν και οι χώρες της πρώην Ανατολικής Ευρώπης (Ομάδα Βίζενμπεργκ) που αντιστέκονται στις υποχρεωτικές αναδιανομές μεταναστών από την ΕΕ.","So do the former Eastern European countries (Vissenberg Group) who are resisting the mandatory redistribution of migrants by the EU.","601.2",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ καλεί όλους τους Έλληνες να την ακολουθήσουν, προτού να είναι πολύ αργά για την πατρίδα μας.","ELLINIKI LYSI calls on all Greeks to follow it, before it is too late for our country.","606.2",NA
"Η Ελλάδα στο μεταναστευτικό ζήτημα είναι μόνη της!","Greece on the immigration issue is on its own!","601.1",NA
"Δεν έχει τη στήριξη κανενός ούτε φυσικά των Ευρωπαίων «εταίρων» της.","It has the support of no one and of course of its European ""partners"".","601.1",NA
"Οι ευρωπαϊκές χώρες αδιαφορούν για τους επικίνδυνους μετανάστες που εγκλωβίζονται στην Ελλάδα και η χώρα μας δέχεται αδιαμαρτύρητα το κλείσιμο των συνόρων και την κατάργηση της Σένγκεν, μόνο και μόνο για να διατηρηθεί η ασφάλεια των χωρών της Κεντρικής και Βόρειας Ευρώπης!","European countries are indifferent to the dangerous migrants trapped in Greece and our country accepts without protest the closure of the borders and the abolition of Schengen, just to maintain the security of the countries of Central and Northern Europe!","110",NA
"Η Ελληνική Κυβέρνηση δε γνωρίζει τον ακριβή αριθμό των παράνομων μεταναστών που βρίσκονται εγκλωβισμένοι στη χώρα!","The Greek Government does not know the exact number of illegal immigrants trapped in the country!","601.2",NA
"Εν ολίγοις, η Κυβέρνηση δεν έχει ιδέα τι γίνεται με την παράνομη μετανάστευση, πόσοι βρίσκονται στη χώρα, ποια είναι η πραγματική τους ταυτότητα και από πού προέρχονται!","In short, the Government has no idea what is going on with illegal immigration, how many are in the country, what their real identity is and where they come from!","601.2",NA
"Όλοι αυτοί οι παράνομοι μετανάστες είναι μια ωρολογιακή βόμβα έτοιμη να εκραγεί!","All these illegal immigrants are a ticking time bomb ready to explode!","601.2",NA
"Σύμφωνα με στοιχεία της ΕΛΣΤΑΤ το 2011, πριν τις μεγάλες ροές του 2015, υπήρχαν περίπου 1 εκατομμύριο καταγεγραμμένοι αλλοδαποί, δηλαδή περίπου το 9% του πληθυσμού, χωρίς να καταγράφονται οι παράνομοι.","According to ELSTAT data in 2011, before the big flows of 2015, there were about 1 million registered foreigners, about 9% of the population, not counting the illegal ones.","601.2",NA
"Έκτοτε βέβαια έχουν παρεμβληθεί πολλές αφίξεις, ενώ με τα 60 και πλέον κέντρα πρώτης υποδοχής (hotspot) που δημιούργησε η Κυβέρνηση ανά την Επικράτεια, αποσκοπεί δήθεν να περιορίσει την παρουσία στο 1% του τοπικού πληθυσμού, κάτι που δεν είμαστε καθόλου βέβαιοι ότι ισχύει.","Since then, of course, many arrivals have been interfered with, while with the more than 60 first reception centres (hotspots) created by the Government around the Territory, it is supposedly aimed at limiting the presence to 1% of the local population, which we are not at all sure is true.","601.2",NA
"Ουσιαστικά υπάρχει μεταβολή της πληθυσμιακής σύνθεσης μιας περιοχής, δηλαδή εποικισμός.","In essence, there is a change in the population composition of an area, i.e. colonisation.","601.2",NA
"Ειδικά, όταν τοποθετούνται δίπλα σε μικρά χωριά.","Especially when they are placed next to small villages.","601.2",NA
"Ακόμη πιο εγκληματική είναι η εγκατάσταση στα νησιά του Ανατολικού Αιγαίου που διεκδικεί η Τουρκία μέσω NAVTEX και ήδη εμφανίζεται ως προστάτης των δικαιωμάτων των αλλοδαπών, ενώ ανάμεσα σε αυτούς έχουν βρεθεί πράκτορες της ΜΙΤ ως υποκινητές αναταραχών, όπως και στον Έβρο.","Even more criminal is the settlement on the islands of the East Aegean claimed by Turkey through NAVTEX, which is already appearing as a protector of the rights of foreigners, and among them MIT agents have been found to be instigators of unrest, as in Evros.","601.2",NA
"Τελικά, ενώ έλεγαν όλα αυτά τα χρόνια πως τα χρήματα παρέχονται από την ΕΕ (που επίσης χρηματοδοτεί και την Ύπατη Αρμοστεία του ΟΗΕ-ΔΟΜ), πλέον με τον Προϋπολογισμό του 2021 αποκαλύφθηκε ότι το Ελληνικό Δημόσιο, οι Έλληνες φορολογούμενοι δηλαδή, επιβαρύνονται με σημαντικά ποσά και οι ίδιοι.","Finally, while they have been saying all these years that the money is provided by the EU (which also funds the UNHCR-IM), now with the 2021 Budget it has been revealed that the Greek State, the Greek taxpayers that is, are being burdened with significant amounts of money themselves.","601.2",NA
"Μόνο το 2020 οι δαπάνες του Δημοσίου για το μεταναστευτικό ήταν 605 εκ. € τουλάχιστον.","In 2020 alone, public spending on migration was at least €605 million.","601.2",NA
"Αυτά δηλαδή χωρίς τις έμμεσες επιβαρύνσεις, λόγω του φόρτου σε αστυνόμευση, υγεία, σχολεία, συγκοινωνίες κ.α.","That is without the indirect charges, due to the burden on policing, health, schools, public transport, etc.","601.2",NA
"Από την παράνομη μετανάστευση κινδυνεύει η κοινωνική και η οικονομική συνοχή της χώρας, κυρίως όμως το ίδιο το Ελληνικό Έθνος καθ' αυτό!","Illegal immigration endangers the social and economic cohesion of the country, but above all the Greek Nation itself!","601.2",NA
"Προτάσεις για το Μεταναστευτικό","Proposals on Migration","H",NA
"Για την αντιμετώπιση του προβλήματος της παράνομης μετανάστευσης έχουμε μελετήσει τα οικονομικά δεδομένα, την εμπειρία από τη μαζική μετανάστευση πληθυσμών σε άλλες χώρες της Δύσης και τα προβλήματα συνύπαρξης, οπότε οι προτάσεις μας βασίζονται σε πλήρως τεκμηριωμένα συμπεράσματα.","To tackle the problem of illegal immigration we have studied the economic data, the experience of mass migration of populations to other Western countries and the problems of coexistence, so our proposals are based on fully documented conclusions.","601.2",NA
"Με βάση αυτήν τη μελέτη προτείνουμε τα ακόλουθα μέτρα:","Based on this study we propose the following measures","601.2",NA
"1.Συστηματική φύλαξη των χερσαίων συνόρων μας, αποκλειστικά από το ειδικό σώμα ΣΥΝΟΡΟΦΥΛΑΚΩΝ της ΕΛ.ΑΣ.","1.Systematic guarding of our land borders, exclusively by the special corps of border guards of the Hellenic Armed Forces.","601.2",NA
"Θα γίνονται διαρκείς περιπολίες και όσοι παράνομοι μετανάστες συλλαμβάνονται, θα απομακρύνονται από το ελληνικό έδαφος!","There will be constant patrols and those illegal immigrants who are arrested will be removed from the Greek territory.","601.2",NA
"2.Θαλάσσιες περιπολίες στο Αιγαίο αποκλειστικά από το Ειδικό Σώμα ΦΥΛΑΞΗΣ ΣΥΝΟΡΩΝ του Λ.Σ. που θα δημιουργηθεί!","2.Maritime patrols in the Aegean Sea exclusively by the special Border Guard Corps of the L.S. that will be created!","601.2",NA
"Σε αυτό το πλαίσιο προτείνουμε την ακύρωση της συμφωνίας που υπεγράφη από την Κυβέρνηση ΣΥΡΙΖΑ-ΑΝΕΛ περί κοινής φύλαξης των θαλασσίων συνόρων.","In this context, we propose the cancellation of the agreement signed by the SYRIZA-ANEL Government on the joint guarding of the maritime borders.","601.2",NA
"3.Επιβολή ποινής ισοβίων σε διακινητές χωρίς τη δυνατότητα αξιοποίησης καμίας ευεργετικής διάταξης.","3.Imposition of a life sentence to traffickers without the possibility of using any beneficial provision.","601.2",NA
"Ισόβια σημαίνει ότι θα μένουν για όλη τους τη ζωή στη φυλακή.","Life imprisonment means that they will stay in prison for the rest of their lives.","601.2",NA
"4.Κατασχέσεις μετρητών – τιμαλφών - κινητών των λαθρομεταναστών που εισέρχονται στη χώρα και έλεγχος των κινητών τηλεφώνων τους για εύρεση λαθροδιακινητών.","4.Confiscation of cash - valuables - mobile phones of smugglers entering the country and checking their mobile phones to find smugglers.","601.2",NA
"5.Απαγόρευση εξαγωγής συναλλάγματος αλλοδαπών-λαθραίων (π.χ. western union).","5.Prohibition of exportation of foreign currency of alien-illegals (e.g. western union);","601.2",NA
"6.Άμεση σύλληψη όποιου εισέρχεται παράνομα στη χώρα και επαναφορά της δικαστικής απέλασης.","6.Immediate arrest of anyone entering the country illegally and reinstatement of judicial deportation.","601.2",NA
"7.Δε δίνουμε ιθαγένεια.","7.No citizenship.","601.2",NA
"Η ιθαγένεια δεν μπορεί και δεν πρέπει να δοθεί.","Citizenship cannot and should not be given.","601.2",NA
"Άλλο το γένος άλλο η υπηκοότητα.","Gender is one thing, citizenship is another.","601.2",NA
"Έλληνας (το γένος) γεννιέσαι, δε γίνεσαι.","You are born a Greek (gender), you are born, you do not become one.","601.2",NA
"Για τα κέντρα πρώτης υποδοχής (hotspot)","For the first reception centres (hotspots)","H",NA
"8.Απαγόρευση δημιουργίας καταυλισμών παράνομων μεταναστών στην ηπειρωτική χώρα.","8.Prohibition of the creation of camps for illegal immigrants on the mainland.","601.2",NA
"Έτσι, θα καταστεί ευκολότερος ο έλεγχός τους και θα αποτραπεί η αύξηση της εγκληματικότητας.","This will make it easier to control them and prevent an increase in crime.","601.2",NA
"9.Δομές σε ακατοίκητα νησιά.","9.Structures on uninhabited islands.","601.2",NA
"Μ’ αυτόν τον τρόπο διαχωρίζουμε τους παράνομους μετανάστες από τους ντόπιους κατοίκους, προκειμένου να αποφύγουμε τα φαινόμενα που παρατηρούνται τώρα, όπως κλοπές, ληστείες, βανδαλισμοί και άλλα αδικήματα.","In this way we separate illegal immigrants from local residents, in order to avoid the phenomena that are currently occurring, such as theft, robbery, vandalism and other crimes.","601.2",NA
"Επίσης, προστατεύουμε την υγεία των πολιτών, επειδή όλοι αυτοί που έχουν εισέλθει παράνομα δεν έχουν ελεγχθεί ούτε έχουν ιατρικό ιστορικό με αποτέλεσμα να αποτελούν μία υγειονομική βόμβα.","We are also protecting the health of citizens, because all those who have entered illegally have not been checked and have no medical history, so they are a health bomb.","601.2",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει εκπονήσει ειδική μελέτη βάσει της οποίας προβλέπονται οι υποδομές και οι λεπτομέρειες υλοποίησης της εν λόγω πρότασης.","ELLINIKI LYSI has prepared a special study on the basis of which the infrastructure and details of the implementation of this proposal are foreseen.","601.2",NA
"10.Λήψη μέτρων ανακούφισης τόσο προς τους κατοίκους της Θράκης όσο και των νησιών που απειλούνται και δοκιμάζονται, όπως για παράδειγμα μείωση της τιμής στα καύσιμα, χαμηλότερο Φ.Π.Α., φοροελαφρύνσεις κλπ.","10.Taking relief measures for both the residents of Thrace and the islands that are threatened and tested, such as for example reduction of fuel prices, lower VAT, tax reductions, etc.","601.2",NA
"Για τα χερσαία σύνορα","On land borders","H",NA
"11.Χρειαζόμαστε πραγματικά οχυρωματικά έργα, ειδικά στο Έβρο.","11.We need real fortifications, especially in the Evros.","601.2",NA
"Αυτό συνεπάγεται τσιμεντένιο τοίχος, θερμικές κάμερες και ναρκοπέδια με νάρκες μεικτού τύπου, οι οποίες επιτρέπονται από τη συνθήκη της Οτάβας.","This implies a concrete wall, thermal cameras and minefields with mixed mines, which are allowed by the Ottawa Treaty.","601.2",NA
"Επίσης, ο στρατός θα πρέπει να τηρεί το «3 φορές αλτ τις ει και πυροβολείς στον αέρα», διαφυλάσσοντας έτσι τα σύνορα τόσο από την παράνομη εισβολή όσο και από την Τουρκία, μία χώρα με εχθρικές και επεκτατικές τάσεις.","Also, the army will have to observe the '3 times halt and shoot in the air' rule, thus safeguarding the border both from illegal invasion and from Turkey, a country with hostile and expansionist tendencies.","601.2",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει εκπονήσει ειδική μελέτη αναφορικά με τις προδιαγραφές τσιμεντένιου τοίχους - και όχι φράχτη","HELLENIC SOLUTION has prepared a special study regarding the specifications of a concrete wall - not a fence","601.2",NA
"-στον Έβρο με δύο διαφορετικούς προϋπολογισμούς και συστήματα, τα οποία είναι πολύ ασφαλέστερα και οικονομικότερα από την πρόταση της ΝΕΑΣ ΔΗΜΟΚΡΑΤΙΑΣ.","- on the Evros with two different budgets and systems, which are much safer and cheaper than the proposal of the NEW DEMOCRACY.","601.2",NA
"12.Αποκατάσταση δρόμων που οδηγούν στα σύνορα ενισχύοντας έτσι την άμυνα της χώρας.","12.Rehabilitation of roads leading to the border, thus strengthening the country's defence.","601.2",NA
"13.Ίδρυση σώματος εθνοφυλακής - πολιτοφυλακής.","13.Establishment of a national guard - militia corps.","601.2",NA
"Ο πολίτης θα πρέπει να είναι εκπαιδευμένος, ώστε να μπορεί να ανταπεξέλθει σε δύσκολες καταστάσεις ακόμα και σε καιρό ειρήνης.","The citizen should be trained to be able to cope with difficult situations even in peacetime.","601.2",NA
"Για τα θαλάσσια σύνορα","For maritime borders","H",NA
"14.Επαναπροωθήσεις - push back τόσο στο Αιγαίο όσο και στη στεριά χωρίς να πραγματοποιείται καμία εξέταση ασύλου, επειδή βρισκόμαστε σε κατάσταση έκτακτης ανάγκης.","14.Push backs both in the Aegean and on land without any asylum examination because we are in a state of emergency.","601.2",NA
"Εξάλλου, η πρακτική έχει δικαιωθεί από το Ευρωπαϊκό Δικαστήριο Δικαιωμάτων του Ανθρώπου στην περίπτωση της Ισπανίας.","Moreover, the practice has been vindicated by the European Court of Human Rights in the case of Spain.","601.2",NA
"15.Το Ελληνικό Λιμενικό με το που θα διαπιστώνει κίνηση από τα τουρκικά παράλια ενημερώνει τις τουρκικές αρχές ότι θα προβεί σε διάσωση, ώστε να τις αναγκάσει να περισυλλέξουν τους παράνομους μετανάστες από τον φόβο μήπως εισέλθει το Ελληνικό Λιμενικό στα τουρκικά ύδατα.","15.The Greek Coast Guard as soon as it detects movement from the Turkish coast informs the Turkish authorities that it will carry out a rescue in order to force them to pick up illegal immigrants for fear of the Greek Coast Guard entering Turkish waters.","601.2",NA
"16.Χρήση συστήματος ηχητικής προειδοποίησης (LRAD) το οποίο δημιουργεί έναν εκκωφαντικό ήχο - ηχορύπανση, που μπορεί να αποτρέψει οποιαδήποτε προσέγγιση.","16.Use of a sound warning system (LRAD) which creates a deafening sound - noise pollution, which can deter any approach.","601.2",NA
"Το Ελληνικό Λιμενικό μπορεί να το χρησιμοποιεί για να απωθεί τους παράνομους εισβολείς.","The Greek Coast Guard can use it to repel illegal intruders.","601.2",NA
"Δημιουργία ουδέτερης ζώνης (Βuffer zone) μακριά από τα σύνορά μας.","Creating a neutral zone (Buffer zone) away from our borders.","601.2",NA
"17.Συνορεύουσα ζώνη στο Αιγαίο.","17.Border zone in the Aegean Sea.","601.2",NA
"Το πρόβλημα της Ελληνικής Κυβέρνησης είναι ότι ακόμη δεν ξέρει ποια είναι τα σύνορά της, αφού δεν έχουν οριστεί οι γραμμές βάσης στις ακτές, με τις οποίες ως κριτήριο καθορίζονται τα χωρικά ύδατα, η συνορεύουσα ζώνη, τα όρια της νομικής υφαλοκρηπίδας και η ΑΟΖ.","The problem of the Greek Government is that it still does not know what its borders are, since the baselines on the coast have not been defined, which are used as a criterion to determine the territorial waters, the border zone, the limits of the legal continental shelf and the EEZ.","601.2",NA
"Συνορεύουσα ζώνη είναι η θαλάσσια ζώνη της οποίας το εσωτερικό όριο ταυτίζεται με το εξωτερικό όριο των χωρικών υδάτων, ενώ το εξωτερικό της όριο εκτείνεται μέχρι 24 ν. μ. από τις γραμμές βάσης από τις οποίες μετράται το πλάτος των χωρικών υδάτων.","The contiguous zone is the maritime zone whose internal boundary coincides with the external boundary of the territorial sea, and whose external boundary extends up to 24 nautical miles from the baselines from which the breadth of the territorial sea is measured.","601.2",NA
"Εμείς, δυστυχώς, δεν έχουμε.","We, unfortunately, do not.","601.2",NA
"Η ζώνη αυτή μπορεί να ασκεί έλεγχο για να εμποδίζει α) τελωνειακές – φορολογικές παραβάσεις","This zone can exercise control to prevent a) customs - tax infringements","601.2",NA
"β) υγειονομικές παραβάσεις","b) health infringements","601.2",NA
"γ) εισροή παράνομων μεταναστών.","c) the influx of illegal immigrants.","601.2",NA
"Εάν υπήρχε η ζώνη αυτή, θα είχε χρονικό περιθώριο το Λιμενικό και το Πολεμικό Ναυτικό να αντιδράσει σε οποιαδήποτε εισβολή","If this zone existed, the Coast Guard and the Navy would have time to react to any invasion","601.2",NA
"18.Κέντρα ελέγχου αιτήσεων ασύλου στην Τουρκία, όπου είναι η πρώτη χώρα υποδοχής, ώστε να διαπιστώνεται σε τουρκικό έδαφος ποιος είναι πρόσφυγας και ποιος όχι.","18.Asylum screening centres in Turkey, which is the first country of reception, to determine on Turkish territory who is a refugee and who is not.","601.2",NA
"19.Συμφωνία με τη Λιβύη, ώστε να σταματάει τους παράνομους από Αφρική και να μην τους αφήνει να εισέλθουν στην Ελληνική Επικράτεια.","19.Agreement with Libya to stop the illegals from Africa and not to let them enter the Greek territory.","601.2",NA
"Το ίδιο μπορούμε να κάνουμε και με το Μαρόκο.","We can do the same with Morocco.","601.1",NA
"20.Έλεγχος τοποθεσίας των εισβολέων μέσω κινητής τηλεφωνίας.","20.Control the location of the invaders via mobile phone.","601.2",NA
"Μπορούμε μέσω σήματος κινητής τηλεφωνίας να δούμε τη θέση όποιων βρίσκονται στα σύνορά μας και προσπαθούν να εισέλθουν παράνομα, με αποτέλεσμα να συλλαμβάνονται από τις αρμόδιες ελληνικές αρχές.","We can use a mobile phone signal to see the location of those who are at our borders and are trying to enter illegally, and as a result they will be arrested by the competent Greek authorities.","601.2",NA
"Οικονομικά Μέτρα","Economic Measures","H",NA
"21.Απαίτηση κονδυλίων από την Ευρωπαϊκή Ένωση.","21.Requirement of funds from the European Union.","601.2",NA
"Σε περίπτωση αδιαφορίας, τότε ανακοινώνουμε ότι ανοίγουμε τα σύνορά μας προς την Ευρωπαϊκή Ένωση, προκειμένου να υπάρξει ίση κατανομή των παράνομων μεταναστών και η Ελλάδα να μην μετατραπεί σε αποθήκη ψυχών.","In case of indifference, then we announce that we are opening our borders to the European Union, in order to have an equal distribution of illegal immigrants and not to turn Greece into a warehouse of souls.","601.2",NA
"22.Κλείσιμο ΜΚΟ.","22.Closure of NGOs.","601.2",NA
